Season No;Episode No;Episode Name;Character Name;Dialogue
6;3;Bethic Twinstinct;Morty;Oh! T-There's the realism setting.
6;3;Bethic Twinstinct;Rick;Oh, cool. Also stupid. The factory setting is 4? What do we want, 10?
6;3;Bethic Twinstinct;Summer;No, do 9. I'm kidding.
6;3;Bethic Twinstinct;Rick;Shut up, Summer.
6;3;Bethic Twinstinct;Morty;Yeah, shut up Summer. Put 10.
6;3;Bethic Twinstinct;Morty;This is the same.
6;3;Bethic Twinstinct;Rick;It's worse. It's... Oh. Oh. I get it. Okay. It's... It's more real. The vast majority of space is empty.
6;3;Bethic Twinstinct;Morty;What? Who cares? T-Then what am I doing?
6;3;Bethic Twinstinct;Rick;Looks like you can record a video for your kid in case you die. Not a bad idea, you're gonna be in space for a while.
6;3;Bethic Twinstinct;Morty;May as well. Um, hey, son. If you're seeing this, I starved to death while looking for an asteroid.
6;3;Bethic Twinstinct;Summer;Ugh. This is stupid. You guys are obviously just trying to convince yourselves it's cool because you feel lame about it.
6;3;Bethic Twinstinct;Rick;Summer you know nothing about gamer culture. Bro, tell your son you love the shit out of him.
6;3;Bethic Twinstinct;Morty;Oh, I'm gonna!
6;3;Bethic Twinstinct;Beth;Of course we both can't sleep at the same time.
6;3;Bethic Twinstinct;Space Beth;Yeah, we do share a shitty back.
6;3;Bethic Twinstinct;Beth;Turn around. At least let me...
6;3;Bethic Twinstinct;Space Beth;Yes please. Oh, my God.
6;3;Bethic Twinstinct;Beth;Okay, I know we're not massage people but you need this. See you act like this bad ass space cowboy but I know you're just a scared little overachiever that keeps all her OCD right...
6;3;Bethic Twinstinct;Space Beth;Oh, my God!
6;3;Bethic Twinstinct;Beth;Yeah. By the way you better be taking notes, I'm next.
6;3;Bethic Twinstinct;Space Beth;It's my back, you dumb bitch.
6;3;Bethic Twinstinct;Beth;Nice. What?
6;3;Bethic Twinstinct;Beth;Well I better get back to bed.
6;3;Bethic Twinstinct;Space Beth;Yep. Same.
6;3;Bethic Twinstinct;Morty;Oh, so now you're into highly realistic video games?
6;3;Bethic Twinstinct;Summer;Maybe I decided real life was too much right now, or maybe I'm not afraid to change my mind about stuff. Maybe mental flexibility is stronger than stubbornness.
6;3;Bethic Twinstinct;Rick;Nice manip', Sum-Sum. Okay, I'm in the alley behind the library.
6;3;Bethic Twinstinct;Summer;Uptown or downtown?
6;3;Bethic Twinstinct;Rick;Shit, there's one uptown, too?
6;3;Bethic Twinstinct;Summer;It's okay, stay there, I think I'm near the red line.
6;3;Bethic Twinstinct;Morty;"Is this Street Fighter""?"""
6;3;Bethic Twinstinct;Summer;"Street Fighter"" where you start at the beginning of each fighter's day and have to find each other to fight."""
6;3;Bethic Twinstinct;Rick;It's very realistic. Not even guaranteed a fight will happen. That meter filling up is us forgetting what made us so mad.
6;3;Bethic Twinstinct;Jerry;"If anyone's interested in a higher level of realism, I'm booting up"" the O.G.. That's Original Game, called a jigsaw puzzle, in the den."""
6;3;Bethic Twinstinct;Beth;Hey, gang! Me and my space self are gonna make a run to the Gloppy Drop System for ice cream. Any flavor requests?
6;3;Bethic Twinstinct;Jerry;Vanilla!
6;3;Bethic Twinstinct;Morty;Vanilla!
6;3;Bethic Twinstinct;Summer;Why do you guys have to go all the way to deep space just for ice cream?
6;3;Bethic Twinstinct;Rick;Gloppy Dropulites have less taste buds than humans, their ice cream is like a hospital bed. It's designed for you to do less so it does more.
6;3;Bethic Twinstinct;Beth;Okay, see ya in a bit.
6;3;Bethic Twinstinct;Jerry;I'll get started sorting all the obvious sky pieces. Secret technique.
6;3;Bethic Twinstinct;Summer;Oh fuck it's ON, bitch!
6;3;Bethic Twinstinct;Rick;Oh shit there you are! I'm gonna eat your ass!
6;3;Bethic Twinstinct;Summer;You will die in the street like a dog!
6;3;Bethic Twinstinct;Beth;Stunning. Thank you. This is incredible.
6;3;Bethic Twinstinct;Space Beth;Eh. Just glad I had something in your size.
6;3;Bethic Twinstinct;Beth;How far is Gloppy Drop? And why do I always think I'm wearing a watch?
6;3;Bethic Twinstinct;Space Beth;I actually have a pint of Gloppy Drop on a little apartment orbiting Earth. So we have time.
6;3;Bethic Twinstinct;Beth;You have your own space station?
6;3;Bethic Twinstinct;Space Beth;We have our own space station. We're the same person. 
6;3;Bethic Twinstinct;Beth;There's differences. Like, one of us has no idea who she really is.
6;3;Bethic Twinstinct;Space Beth;Wrong. But let's make a deal. Let's trust ourselves enough to stop wondering who we are when we're together. We get to say anything to each other. Things we'd never say to anyone else, even ourselves.
6;3;Bethic Twinstinct;Beth;What don't we say to ourselves?
6;3;Bethic Twinstinct;Space Beth;"How about, Wow, my ass looks good in that space suit""? I mean it. I'm a good looking woman."""
6;3;Bethic Twinstinct;Beth;Well, that's nice of you to say. I also... find myself... quite attractive.
6;3;Bethic Twinstinct;Beth;We forgot the ice cream.
6;3;Bethic Twinstinct;Space Beth;I want you back in my guts like I'm one of your sick little fillies.
6;3;Bethic Twinstinct;Rick;Oh, Goddammit, Morty! You can't just take my controller.
6;3;Bethic Twinstinct;Morty;Yes I can! It's mine!
6;3;Bethic Twinstinct;Rick;Ugh. Okay, Sum-Sum, gimme.
6;3;Bethic Twinstinct;Summer;Make your own controller, some of us need all the control we can get.
6;3;Bethic Twinstinct;Rick;Ugh, fuck you!
6;3;Bethic Twinstinct;Summer;So why are you so suddenly into realistic video games?
6;3;Bethic Twinstinct;Morty;I already was.
6;3;Bethic Twinstinct;Summer;But now you're into them the way I am.
6;3;Bethic Twinstinct;Morty;You mean, like staring at them in a numb trance?
6;3;Bethic Twinstinct;Summer;Uh-huh. Not judging, just noticing.
6;3;Bethic Twinstinct;Morty;Yeah, y-you tend to notice stuff a little before I do.
6;3;Bethic Twinstinct;Summer;But eventually you do notice.
6;3;Bethic Twinstinct;Morty;And now we can both not notice together, yes.
6;3;Bethic Twinstinct;Jerry;Oh, my god... Beth?! I thought you said you got ice cream?
6;3;Bethic Twinstinct;Beth;Yeah, I, uh... It must be in the...
6;3;Bethic Twinstinct;Space Beth;Oh, the car! We left it in the car.
6;3;Bethic Twinstinct;Jerry;Okay, good, because that would have been weird!
6;3;Bethic Twinstinct;Morty;I worry things might become more and more noticeable.
6;3;Bethic Twinstinct;Summer;Yeah, and if he kills himself, we're gonna have to get a new dad.
6;3;Bethic Twinstinct;Morty;Jesus Christ, Summer!
6;3;Bethic Twinstinct;Beth;Hey, Dad. Um, hmm, what's this?
6;3;Bethic Twinstinct;Rick;Making a controller. This species of bionic space whale has carbon wiring, great for smooth gameplay. I'm not killing it, for the record. I'm just replacing its esophagus with a better one. For free. I-It should thank me. And it will, with its mind. These things are telepathic, Beth, they talk to you in dreams.
6;3;Bethic Twinstinct;Beth;Does your replicator thing make ice cream from the Gloppy Drop system?
6;3;Bethic Twinstinct;Rick;Why would you want replicated Gloppy Drop ice cream, poser?
6;3;Bethic Twinstinct;Beth;Crazy thing, I went with Space Beth to get some and we had such a great time we forgot the ice cream! Crazy, right?
6;3;Bethic Twinstinct;Rick;That's a real question?
6;3;Bethic Twinstinct;Beth;Maybe?
6;3;Bethic Twinstinct;Rick;Come here, hold the pup down.
6;3;Bethic Twinstinct;Rick;You're talking about an infinite father. I've met myself out there infinite times... Infinite shit happens. Including, as you put it, forgetting the ice cream.
6;3;Bethic Twinstinct;Beth;You've... forgotten the ice cream?
6;3;Bethic Twinstinct;Rick;Drill me for details when I'm drunker. In the meantime, don't worry about what's crazy. Y'know, as the kids say, you do you.
6;3;Bethic Twinstinct;Beth;Oh, thanks. Thank you so much, Dad.
6;3;Bethic Twinstinct;Rick;One thing to keep in mind, though. It's not just your own ice cream you're forgetting. It's your family's. If you forget it too much, you start having to keep secrets.
6;3;Bethic Twinstinct;Beth;Oh, and you're against secrets?
6;3;Bethic Twinstinct;Rick;Against? Hell no. Secrets are great. For instance, I've had a pint of vanilla Gloppy Drop in my fridge this whole time. Take it. I'm just saying, lies pile up. Like credit card debt. You retain an advantage by staying liquid.
6;3;Bethic Twinstinct;Beth;Gotcha. Well. I'd call this a simple cash transaction. Fun. And. Done.
6;3;Bethic Twinstinct;Space Beth;Favorite Culkin?
6;3;Bethic Twinstinct;Beth;Kieran!
6;3;Bethic Twinstinct;Space Beth;Kieran!
6;3;Bethic Twinstinct;Beth;Favorite song by Britney?
6;3;Bethic Twinstinct;Space Beth;Work Bitch!
6;3;Bethic Twinstinct;Beth;Work Bitch!
6;3;Bethic Twinstinct;Space Beth;Favorite hangover cure?
6;3;Bethic Twinstinct;Beth;"Hair of the dog with a guilty pleasure like Us Weekly""."""
6;3;Bethic Twinstinct;Space Beth;"Hair of the dog with a guilty pleasure like Humans Weekly""."""
6;3;Bethic Twinstinct;Beth;I told Dad. I mean I didn't have to. He knew.
6;3;Bethic Twinstinct;Space Beth;I guess that's one reason you didn't have to tell him. What'd he say?
6;3;Bethic Twinstinct;Beth;We kind of talked in code, I think he said it's fine until it makes us feel indebted to our lessers.
6;3;Bethic Twinstinct;Space Beth;That sounds like Dad.
6;3;Bethic Twinstinct;Beth;Do... we... owe... the family an explanation?
6;3;Bethic Twinstinct;Space Beth;Do we have to spend our time together figuring out how to please others?
6;3;Bethic Twinstinct;Beth;I'm married. We both are, but I'm in our marriage. It's the defining difference between us.
6;3;Bethic Twinstinct;Space Beth;Well there's no rule book that says you have to be.
6;3;Bethic Twinstinct;Beth;What's gonna happen? What is this? Are we in love? With ourself? I mean, does that make us the most or the least healthy woman in the universe?
6;3;Bethic Twinstinct;Space Beth;Anybody ever tell you you're overly analytical? Which I do love? If that's what you need to call it.
6;3;Bethic Twinstinct;Beth;I don't need to call it anything. I would like to know... its shelf life.
6;3;Bethic Twinstinct;Space Beth;I might know a way to gather that data.
6;3;Bethic Twinstinct;Space Beth;The Holodeck!
6;3;Bethic Twinstinct;Beth;Motel Room! I like yours better.
6;3;Bethic Twinstinct;Jerry;"Hmm... Uh... Beth! Uh, m-my Beth! Well, not my"" Beth, but... I finished! It's done! """
6;3;Bethic Twinstinct;Jerry;Kids do you know where your moms are? Oh you're busy with your GamePod. Don't worry about it, I'll find those two somewhere.
6;3;Bethic Twinstinct;Summer;No! No, dad, come play videogames with us! Okay, Dad, here's the infinite menu screen.
6;3;Bethic Twinstinct;Jerry;Oh, I dunno.
6;3;Bethic Twinstinct;Morty;Here, here, I-I'll have the console choose a game!
6;3;Bethic Twinstinct;Summer;Uh, maybe let's skip this one?
6;3;Bethic Twinstinct;Jerry;Really? Why? Looks fun! Oh, okay, so we are a woman married to a man but having a sexual affair with another woman! Very spicy.
6;3;Bethic Twinstinct;Rick;Very spicy, Jer. Good job. Looks pretty single player, kids?
6;3;Bethic Twinstinct;Rick;"Seriously you two?! What the hell did you do in my holodeck?! Holy shit, you did a full San Junipero"" in here? Oh, my god, Beth, there's masturbating and then there's masturbating."""
6;3;Bethic Twinstinct;Beth;Ew, Dad stop, I'm sorry!
6;3;Bethic Twinstinct;Space Beth;You'd know, old man.
6;3;Bethic Twinstinct;Rick;Argh! Look, this isn't my business and by all means, enjoy being sapphic horse girls together. But you suck at doing it secretly. We all know.
6;3;Bethic Twinstinct;Beth;Including Jerry?!
6;3;Bethic Twinstinct;Summer;No, Dad's so in the dark that he's enjoying a video game about being in an affair right now.
6;3;Bethic Twinstinct;Morty;If you guys are doing this, you gotta tell him!
6;3;Bethic Twinstinct;Space Beth;Okay, little man, back off.
6;3;Bethic Twinstinct;Beth;Take it easy. They're right.
6;3;Bethic Twinstinct;Space Beth;Right about what, that we have to be twice as considerate and twice as repressed because some dick split us in two? This is the shit I left. This isn't. This is me. This is the me that doesn't tell you all to fuck off. So allow me. Fuck off. She'll tell her husband what she wants when she feels like it. And you can deal with it or you can deal with me. But you should know I have all the Predator weapons.
6;3;Bethic Twinstinct;Rick;Works for me.
6;3;Bethic Twinstinct;Morty;That's cool.
6;3;Bethic Twinstinct;Summer;Fair enough.
6;3;Bethic Twinstinct;Rick;I guess it's time for ice cream.
6;3;Bethic Twinstinct;Jerry;Come on, kids, you're inhaling this stuff. Your Moms went to space, did you even thank them for doing it?
6;3;Bethic Twinstinct;Morty;Thanks for... doing it, Moms.
6;3;Bethic Twinstinct;Summer;Very selfless of you. 
6;3;Bethic Twinstinct;Beth;Eat your ice cream however you want. Nothing good lasts forever.
6;3;Bethic Twinstinct;Jerry;Okay, c'mon, it's Thanksgiving, the least we can do is speak English.
6;3;Bethic Twinstinct;Space Beth;Jerry, I had sex with your wife. Or, I'm your wife and had sex with the clone you sleep with. Your pick. We had sex. We loved it.
6;3;Bethic Twinstinct;Teen Jerry;Beth Sanchez sure is something, huh? I think I'll ask her to prom.
6;3;Bethic Twinstinct;Teen Pal;Jerry. For your own sake. Stay away from Beth Sanchez.
6;3;Bethic Twinstinct;Teen Jerry;"Worst case, she says no""."""
6;3;Bethic Twinstinct;Teen Pal;"No, Jerry. Worst case she says yes"". She's too much woman for you. Maybe she'd find your simple naïveté endearing, but she's intense. Sooner or later, she'd tear you apart."""
6;3;Bethic Twinstinct;Teen Jerry;I'd be lucky to be torn apart by Beth Sanchez.
6;3;Bethic Twinstinct;Beth;Aah! 
6;3;Bethic Twinstinct;Morty;What the fuck?!
6;3;Bethic Twinstinct;Summer;Dad's a bug! Dad rolled into a bug!
6;3;Bethic Twinstinct;Rick;Oh, yeah. Sh... Forgot I installed that.
6;3;Bethic Twinstinct;Beth;Why does Jerry have a Pill Bug Protocol?
6;3;Bethic Twinstinct;Rick;"It's an emotional defense system. I got drunk with Jerry one night and he said it's what he wanted most in the world. Don't blame me, I wanted tattoos. Anyway, he's in perfect health in there and he can unroll when he chooses to but can also stay in metabolic hibernation pretty much indefinitely. It's a cool power to have, like if you have to fly coach or if Summer asks you what you thought of Wonder Woman 1984""."""
6;3;Bethic Twinstinct;Beth;How do we undo it?
6;3;Bethic Twinstinct;Rick;Only he can. That's the point. It's total safety. Even I can't reverse it. If you try to pry him out and hit a nerve, he'll literally turn into a Shrek. In his own sad way, he's taken control.
6;3;Bethic Twinstinct;Space Beth;This is classic Jerry. He'd rather be a bug than have a conversation.
6;3;Bethic Twinstinct;Beth;Oh, have you heard the way you start conversations?
6;3;Bethic Twinstinct;Rick;You ladies discuss responsibility while I get stoned and play video games with your kids.
6;3;Bethic Twinstinct;Rick;Fuck! More forest!
6;3;Bethic Twinstinct;Morty;L-Look around!
6;3;Bethic Twinstinct;Summer;Try heading North.
6;3;Bethic Twinstinct;Morty;Oh shit.
6;3;Bethic Twinstinct;Rick;Wait, what the fuck?
6;3;Bethic Twinstinct;Summer;Um, maybe keep heading North? Ew, what the hell?!
6;3;Bethic Twinstinct;Morty;Oh, God, what happens in the shadows?
6;3;Bethic Twinstinct;Beth;Jerry, sweetie, If you can hear me, please, unroll.
6;3;Bethic Twinstinct;Space Beth;He doesn't want to.
6;3;Bethic Twinstinct;Beth;It's a little late to worry about what he wants.
6;3;Bethic Twinstinct;Space Beth;Jesus, Beth, don't fall for this. This isn't love, it's a tantrum.
6;3;Bethic Twinstinct;Beth;Yeah, but his tantrum is self-destructive. Yours is destructive. Maybe that's why I'm the one that loves him. He worries. He wants to do right. He's ashamed when he fails. Aren't those things you love about me?
6;3;Bethic Twinstinct;Space Beth;You want me to be like him? You want me to propose? Threaten to kill myself?
6;3;Bethic Twinstinct;Beth;No. I love you the way you are. And I did it forever in a video game. But in life, things go wrong. Things stop working. I like to fix those things, and when I can't, I'm pretty useless. Like my husband.
6;3;Bethic Twinstinct;Space Beth;I don't get it. You're the house wife and I'm the space lady, but you're the one that chewed me up and spit me out. I don't want to just forget about you.
6;3;Bethic Twinstinct;Beth;Me neither. It's a problem. But we know someone that owes us a solution.
6;3;Bethic Twinstinct;Rick;Oh, shit, we're out of the forest! We found a clearing!
6;3;Bethic Twinstinct;Summer;Go check it out! Go check out the clearing!
6;3;Bethic Twinstinct;Morty;Vampires?! Oh, come on! That's not realistic!
6;3;Bethic Twinstinct;Rick;Morty, it's obviously set in a world where vampires hunt in clearings.
6;3;Bethic Twinstinct;Morty;How did you...
6;3;Bethic Twinstinct;Rick;I'm working with the same information you are! Ow!
6;3;Bethic Twinstinct;Space Beth;No more screen time until your homework's done, Dad.
6;3;Bethic Twinstinct;Summer;What did that mean?
6;3;Bethic Twinstinct;Morty;We refuse to care.
6;3;Bethic Twinstinct;Summer;Damn. You really came of age this Thanksgiving.
6;3;Bethic Twinstinct;Morty;How old are we? We've had a million Thanksgivings.
6;3;Bethic Twinstinct;Rick;Can I explain how irrational this is?
6;3;Bethic Twinstinct;Beth;Asked the guy that cloned his daughter.
6;3;Bethic Twinstinct;Rick;Will I ever live that down?
6;3;Bethic Twinstinct;Space Beth;No.
6;3;Bethic Twinstinct;Beth;No.
6;3;Bethic Twinstinct;Rick;"You guys are having me Eternal Sunshine"" all the ""Multiplicity"" porn scenes from your minds?"""
6;3;Bethic Twinstinct;Space Beth;Yep. Basically.
6;3;Bethic Twinstinct;Beth;Sounds right.
6;3;Bethic Twinstinct;Rick;Meanwhile, everyone around you, your father, your cuckhold husband, your jaded children... Will just happily and silently bear the burden because it's more practical for them than the truth and you don't care because it won't be your problem?
6;3;Bethic Twinstinct;Space Beth;Solid repipe, Dad.
6;3;Bethic Twinstinct;Beth;It's like he has a lifetime of experience as a selfish ass.
6;3;Bethic Twinstinct;Rick;When this fails and the two of you fall in love again and you attack me for taking part in this, I'm gonna lie and say I tried to talk you out of it for hours. In truth, I don't care. Three, two...
6;3;Bethic Twinstinct;Jerry;Oh, for God's sake, all of you, grow up.
6;3;Bethic Twinstinct;Beth;Jerry! You unrolled!
6;3;Bethic Twinstinct;Space Beth;What the hell?
6;3;Bethic Twinstinct;Rick;Ooh, plot twist, Deus Ex Husbanda.
6;3;Bethic Twinstinct;Jerry;Oh, don't lobotomize yourselves for my comfort. I may be a man, but I'm also a baby, and babies don't take responsibility for other people's suffering. I should never have said I'd kill myself if you left me. It's not true. All I'd do is pack my shit and cry, while I look for a job on Starbuck's wifi. And that's what I'm gonna do. So the two of you can get clone lesbian married by a robot and finger yourselves on the moon while laughing in Martian French about my weird little dick!
6;3;Bethic Twinstinct;Beth;Jerry, wait!
6;3;Bethic Twinstinct;Beth;Jerry, don't leave angry.
6;3;Bethic Twinstinct;Jerry;Should I float out on a lotus leaf? I have to be twice as confident because my wife cheated on me with herself?
6;3;Bethic Twinstinct;Space Beth;It's not even cheating.
6;3;Bethic Twinstinct;Jerry;Oh, you here to help? You suck.
6;3;Bethic Twinstinct;Space Beth;You don't even know which one is your real wife. If it's me, have you been cheating with a clone?
6;3;Bethic Twinstinct;Beth;I'm not the clone, but she has a point.
6;3;Bethic Twinstinct;Jerry;Oh, what a provocative conversation it would've been great to have before the two of you, and I am counting two, gave each other unfairly expert orgasms while mocking my weird little dick!
6;3;Bethic Twinstinct;Beth;"Jerry, you're the only one who keeps saying weird"" and ""little""."""
6;3;Bethic Twinstinct;Jerry;Well you've both seen it! And you've both seen each other, and now you want to tell me all about it, but it's a little late.
6;3;Bethic Twinstinct;Space Beth;Oh, my God. You're not mad that it was about you. You're mad that it wasn't. He wanted to permit our love.
6;3;Bethic Twinstinct;Jerry;"Okay it's not Handmaid's Tale"" to loop in your husband."""
6;3;Bethic Twinstinct;Beth;I agree, for the record. We made a mistake.
6;3;Bethic Twinstinct;Space Beth;"Oh, because we should've noticed ourselves losing control and gone to Sexmaster Jerry and said Oh, pretty please, Jerry, can I make out with myself?""."""
6;3;Bethic Twinstinct;Jerry;Yes you may. Yeah, see. Not so hot when it's above board. Homewreckers.
6;3;Bethic Twinstinct;Space Beth;Oh, so we won't enjoy this?
6;3;Bethic Twinstinct;Beth;Well, hold on, hold on, this is weird.
6;3;Bethic Twinstinct;Jerry;Weird and permitted.
6;3;Bethic Twinstinct;Beth;Wait, you like this?
6;3;Bethic Twinstinct;Space Beth;Who cares what he likes.
6;3;Bethic Twinstinct;Beth;I do.
6;3;Bethic Twinstinct;Jerry;I might like it. And if she likes it, I permit it.
6;3;Bethic Twinstinct;Space Beth;You little pervert.
6;3;Bethic Twinstinct;Jerry;You like a little pervert.
6;3;Bethic Twinstinct;Space Beth;I like humiliating a little pervert.
6;3;Bethic Twinstinct;Jerry;I approve. Carry on.
6;3;Bethic Twinstinct;Beth;I'm freaked out by how hot this is. Am I permitted to do this?
6;3;Bethic Twinstinct;Jerry;Until further notice.
6;3;Bethic Twinstinct;Beth;I love it.
6;3;Bethic Twinstinct;Jerry;Then it's permitted from now on.
6;3;Bethic Twinstinct;Space Beth;Oh, because you like whatever she likes. Because you're a worm.
6;3;Bethic Twinstinct;Jerry;I will allow that assessment.
6;3;Bethic Twinstinct;Summer;Pass the salt?
6;3;Bethic Twinstinct;Morty;Dammit.
6;3;Bethic Twinstinct;Beth;I allow this.
6;3;Bethic Twinstinct;Space Beth;Well, then it's required.
6;3;Bethic Twinstinct;Jerry;I approve the requirement.
6;3;Bethic Twinstinct;Space Beth;You get over there.
6;3;Bethic Twinstinct;Jerry;Good idea.
6;3;Bethic Twinstinct;Beth;Oh, wow. Okay. Uh, Honey?
6;3;Bethic Twinstinct;Jerry;I'm fine if you are.
6;3;Bethic Twinstinct;Space Beth;You're never fine, shut up.
6;3;Bethic Twinstinct;Jerry;Okay but... Whoa! Okay.
6;3;Bethic Twinstinct;Beth;This is not how I pictured this but...
6;3;Bethic Twinstinct;Jerry;I have zero complaints so far.
6;3;Bethic Twinstinct;Space Beth;Because I know what you want.
6;3;Bethic Twinstinct;Jerry;I do not disagree with that.
6;3;Bethic Twinstinct;Beth;Can I make a pitch? What if we...
6;3;Bethic Twinstinct;Space Beth;Are you serious?
6;3;Bethic Twinstinct;Jerry;Hey, is... Is this making fun of me?
6;3;Bethic Twinstinct;Space Beth;Well is that bad?
6;3;Bethic Twinstinct;Jerry;I'll allow it.
6;3;Bethic Twinstinct;Morty;Jesus Christ, you need to fix the portal gun, Rick!
6;3;Bethic Twinstinct;Rick;Morty, you asking makes me wanna do it less. Okay, uh, Thanksgiving! Let's talk about Thanksgiving! Who's thankful for what? Go, Summer, you first.
6;3;Bethic Twinstinct;Summer;I guess I'm thankful, for like, water?
6;3;Bethic Twinstinct;Rick;Perfect! Wonderful! Morty, what about you?
6;3;Bethic Twinstinct;Morty;F-F-Fucking. Are you fucking kidding me? Why? Why? Discovery Channel! Discovery Channel, why?!
6;3;Bethic Twinstinct;Rick;Okay. Just, eat your food. Everyone eat the food.
6;3;Bethic Twinstinct;Jerry;Sorry, I'm... this... Is this? Ohh!
6;3;Bethic Twinstinct;Space Beth;Well, bye kids! I'll keep an eye out for my grandkid in space.
6;3;Bethic Twinstinct;Morty;"Your what? Oh! Right. Naruto""."""
6;3;Bethic Twinstinct;Beth;Thanks for visiting, Space Beth.
6;3;Bethic Twinstinct;Jerry;Well, seems like we all learned a little lesson this weekend! At least, I know I did!
6;3;Bethic Twinstinct;Rick;Me too, Jerry. Me too.
6;3;Bethic Twinstinct;Jerry-Sitter;Hello there, Jerry! How can I help you today?
6;3;Bethic Twinstinct;Jerry;Howdy! Yeah, just, uh... Just here to hang!
6;3;Bethic Twinstinct;Jerry-Sitter;Oh, I'm sorry, sweetie. You can't come here by yourself.
6;3;Bethic Twinstinct;Jerry;Why not? It's just me in there!
6;3;Bethic Twinstinct;Jerry-Sitter;Well, not that this is something you'd do, but sometimes we have Jerries come here and try to touch other Jerries.
6;3;Bethic Twinstinct;Jerry;Oh, no, that's... That's not good. Uh, well, see you later!
6;3;Bethic Twinstinct;Jerry;Okay. Thank you!
6;4;Night Family;Beth;Ahh! What are you doing... Dad? Dad? Hello? What is wrong with you? Really? Oh. Okay.
6;4;Night Family;Rick;Morning, assholes. What's this? Pancakes? Sold.
6;4;Night Family;Beth;What was up with you last night? I was totally talking to you and you acted like I wasn't there.
6;4;Night Family;Rick;I did? Oh, yeah. No, that wasn't me. Technically. That was my Night Person. Been having him do crunches while I sleep. Check it.
6;4;Night Family;Morty;Damn! Check out that washboard, yo!
6;4;Night Family;Jerry;Hey. Too hard.
6;4;Night Family;Summer;What the hell's a night person?
6;4;Night Family;Rick;I nabbed a Somnambulator while passing through the Goobie-Joob System last week. Best investment I've ever made. Before going to bed, I type a list of shit I wanna get done, then the Somnambulator programs my unconscious body, or Night Person, to do it while I sleep. I'm getting so much done.
6;4;Night Family;Morty;C-can my Night-Person get me an ab stack like yours, Rick?
6;4;Night Family;Summer;I'm gonna have my Night-Person learn me Spanish so I can pass my test next week!
6;4;Night Family;Rick;Hey, hey, hey! No one gets a Night Person but me.
6;4;Night Family;Morty;Aw!
6;4;Night Family;Rick;This tech is way too advanced for you zeebs. 
6;4;Night Family;Rick;What?
6;4;Night Family;Summer;Nothing.
6;4;Night Family;Rick;No. Go on. Say it.
6;4;Night Family;Summer;Say what? I don't know what you're talking about.
6;4;Night Family;Rick;Okay. Fine. Fuck it. Everybody gets a Night-Person. Whatever. Stick out your fingers. It needs a blood sample.
6;4;Night Family;Jerry;Blood? Can't I just give it Beth's credit card number?
6;4;Night Family;Rick;This isn't Postmates, Jerry. The Somnambulator needs your DNA profile to send commands to your subconscious.
6;4;Night Family;Morty;It can poke all the fingers I got if I get abs like Rick.
6;4;Night Family;Beth;Well, looks like I'm learning the trumpet.
6;4;Night Family;Jerry;Okay remember, somebody has to catch me if I faint.
6;4;Night Family;Summer;Yay! Night-Family!
6;4;Night Family;Morty;Whooo!
6;4;Night Family;Jerry;Oh. I'm fainting.
6;4;Night Family;Summer;Hola, mamá. ¿Cómo lo llevas?
6;4;Night Family;Beth;How's my honor student doing?
6;4;Night Family;Summer;Muy bien. All the niños and niñas at school think I should run for class presidenta.
6;4;Night Family;Morty;'Sup, ladies. Wanna see somethin'? Summer, you wanna drop this bowling ball on my abs?
6;4;Night Family;Summer;Hell yeah, I'm only human.
6;4;Night Family;Morty;Watch this.
6;4;Night Family;Rick;'Sup, ladies. You ready, Morty? The stream's about to go live.
6;4;Night Family;Beth;Where are you two going?
6;4;Night Family;Rick;"Morty and I started a podcast we call Fab-solutely Ab-ulous."" It's, an ab-centric hour of fun. """
6;4;Night Family;Morty;Hoping to get Nancy Pelosi on the show next week, wanna drop her on our abs.
6;4;Night Family;Rick;Yeah!
6;4;Night Family;Jerry;Guess who has a new pen pal. No takers? It's me.
6;4;Night Family;Beth;Pen pal?
6;4;Night Family;Jerry;Night-Jerry and I write letters to each other. It's super fun.
6;4;Night Family;Summer;"I also like Tori Amos"", ""Hope you like our new pajamas."""""
6;4;Night Family;Beth;"What is the sun?"" Jerry, this isn't how you're supposed to use a Night-Person."""
6;4;Night Family;Jerry;You two are being a couple of Debbie Down-theres. Wait until Night-Jerry reads about this.
6;4;Night Family;Morty;Who wants cake?
6;4;Night Family;Morty;Abs are cool.
6;4;Night Family;Rick;Way cool.
6;4;Night Family;Morty;But as above so below, know what I'm saying, Rick?
6;4;Night Family;Rick;Morty, you must be referring to these excellent boxer shorts we got from the good folks at Boxer Lobster.
6;4;Night Family;Morty;Boxer Lobster Boxers feel like they're warm butter on your schwantz.
6;4;Night Family;Rick ;And they come in all sorts of styles. Neon, plaid, orange I even got a pair with that little, the raccoon man from that one movie, printed on it.
6;4;Night Family;Morty;Chewbacca.
6;4;Night Family;Rick;Do yourself a favor and level up with Boxer Lobster Boxers. You'll be glad you did.
6;4;Night Family;Morty;Oh, shit, Rick, they want you to say Wub-a-lubba-dub-dub at the end.
6;4;Night Family;Rick;Screw that. We're not whores.
6;4;Night Family;Jerry;Guys, dinner's getting cold.
6;4;Night Family;Morty;You know what's not getting cold? This hot stack of ab-jacks, son. Pow! Pow! Pow! Pow! Pow! P-Pow!
6;4;Night Family;Rick;No notes.
6;4;Night Family;Jerry;Oh! One more thing. Night-Jerry said Night-Summer would appreciate it if everybody could rinse off their plates after eating.
6;4;Night Family;Rick;What?
